BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,STORIES,PRICE,QUALIFIED,SALE_NUM,GBA,STYLE_D,STRUCT_D,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,ZIPCODE,LATITUDE,LONGITUDE,CENSUS_TRACT,WARD
3,1,Forced Air,Y,2,8,5,1906,2003,2,625000,Q,1,1574,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,1700,20001,38.91718425,-77.01060746,3301,Ward 5
3,1,Hot Water Rad,N,1,8,5,1909,2015,3,1350000,Q,8,2582,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,1,11,1667,20001,38.9179223,-77.01057574,3301,Ward 5
4,1,Forced Air,Y,1,10,6,1910,2015,3,1400000,Q,4,2560,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2,1,11,1800,20001,38.91829792,-77.01185979,3301,Ward 5
4,1,Forced Air,Y,2,10,6,1910,2007,3,525000,Q,1,2404,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,3,24,1800,20001,38.9185451,-77.01186444,3301,Ward 5
2,1,Forced Air,Y,1,6,3,1909,2007,2.25,550000,Q,1,2014,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,1,1,11,1700,20001,38.91719976,-77.0113203,3301,Ward 5
4,1,Forced Air,Y,1,9,6,1909,2008,3,755000,Q,1,2554,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1667,20001,38.91792186,-77.01051693,3301,Ward 5
3,1,Forced Air,Y,2,7,4,1909,2017,2,1375000,Q,5,1440,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,2223,20002,38.91769495,-77.0093533,3301,Ward 5
3,1,Forced Air,Y,2,9,6,1909,2014,3,1030000,Q,2,2282,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2,1,24,1667,20001,38.91720068,-77.0111448,3301,Ward 5
2,1,Forced Air,N,1,7,5,1909,2014,2.5,960000,Q,3,1560,2.5 Story Fin,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,1,11,1150,20001,38.91788236,-77.01193317,3301,Ward 5
4,1,Forced Air,Y,2,10,6,1909,2011,2.5,381000,U,1,2413,2.5 Story Fin,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,3,24,1800,20001,38.91635522,-77.00947154,3302,Ward 5
4,1,Forced Air,Y,2,7,4,1909,2003,3,615000,Q,1,2273,3 Story,Row Inside,Good Quality,Good,Common Brick,Comp Shingle,Hardwood/Carp,2,2,24,1265,20001,38.91645113,-77.01083923,3301,Ward 5
3,1,Forced Air,Y,2,7,4,1909,2008,2,817500,Q,1,1992,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Wood Floor,2,1,24,1800,20001,38.91680239,-77.01149459,3301,Ward 5
3,1,Forced Air,Y,3,10,5,1909,2019,2,1154000,Q,3,1740,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,1,24,1077,20001,38.91681312,-77.01042994,3301,Ward 5
3,1,Forced Air,Y,2,7,4,1909,2014,2,799900,Q,4,1392,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,850,20001,38.91683522,-77.01013441,3301,Ward 5
3,1,Forced Air,Y,1,8,5,1900,2011,2.5,702150,Q,1,1953,2.5 Story Fin,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,1,11,1267,20001,38.91583982,-77.01261487,3301,Ward 5
3,1,Forced Air,Y,2,8,4,1900,2005,2,600000,Q,1,1450,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,1349,20001,38.91613448,-77.01345068,3301,Ward 5
2,1,Hot Water Rad,Y,2,8,4,1900,2009,2,655000,Q,5,1573,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,2,1,24,1349,20001,38.91613136,-77.01316356,3301,Ward 5
3,1,Forced Air,Y,2,8,4,1901,2002,2,652000,Q,1,1682,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1349,20001,38.91613245,-77.01310775,3301,Ward 5
4,1,Forced Air,Y,1,10,4,1900,2011,3,1390000,Q,5,2250,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,1,1,11,1452,20001,38.9159564,-77.01412589,3301,Ward 5
3,1,Forced Air,Y,1,8,4,1900,2017,2,1230000,Q,5,1562,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1505,20001,38.91605225,-77.01414782,3301,Ward 5
2,2,Hot Water Rad,N,1,8,5,1900,2016,3,656000,Q,1,2480,3 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1582,20001,38.9161907,-77.01416733,3301,Ward 5
3,1,Forced Air,Y,2,7,4,1900,2008,2,620000,Q,1,2020,2 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,2,24,1624,20001,38.91577171,-77.01353248,3301,Ward 5
2,1,Hot Water Rad,Y,1,6,3,1900,2007,2,590000,Q,1,2009,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1624,20001,38.91577433,-77.0134746,3301,Ward 5
3,1,Forced Air,Y,1,8,4,1890,2016,2,1171250,Q,4,1914,2 Story,Row End,Above Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1394,20001,38.91611788,-77.01286226,3301,Ward 5
4,1,Forced Air,Y,2,10,6,1900,2015,3,1247500,Q,4,2376,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Wood Floor,2,1,24,1456,20001,38.91587587,-77.01249704,3301,Ward 5
3,2,Forced Air,Y,2,9,6,1906,1999,2.25,290000,Q,1,1909,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1730,20001,38.91670762,-77.01241208,3301,Ward 5
3,1,Forced Air,Y,1,7,4,1900,2009,2,1139000,Q,8,1894,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,11,1577,20001,38.91463875,-77.01337222,3302,Ward 5
4,1,Forced Air,Y,2,8,4,1900,2015,2,1475000,Q,3,1852,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,1577,20001,38.9146456,-77.01331238,3302,Ward 5
2,1,Hot Water Rad,Y,1,6,3,1900,2020,2,1360000,Q,3,1836,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1577,20001,38.91464708,-77.0130097,3302,Ward 5
2,1,Forced Air,Y,1,6,4,1895,2011,2,137650,Q,1,1952,2 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,1,1,24,1497,20001,38.91441401,-77.01242299,3302,Ward 5
3,1,Forced Air,Y,1,7,4,1895,2006,2,749000,Q,1,2332,2 Story,Semi-Detached,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,3,11,1564,20001,38.91428912,-77.01271953,3302,Ward 5
3,1,Hot Water Rad,Y,2,8,5,1900,2012,2.25,1332700,Q,5,2469,2 Story,Row Inside,Good Quality,Good,Brick/Stone,Built Up,Hardwood/Carp,2,2,24,2066,20001,38.91454733,-77.01241332,3302,Ward 5
3,2,Forced Air,Y,2,8,4,1909,2003,2,545500,Q,1,1884,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,2,1,24,1282,20001,38.91532843,-77.01410605,3301,Ward 5
3,1,Forced Air,Y,1,7,3,1909,2005,2,720000,Q,1,1552,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,2,11,1482,20001,38.91503611,-77.01338313,3302,Ward 5
3,1,Forced Air,Y,2,8,3,1910,2010,2,510000,Q,1,1456,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Wood Floor,2,1,24,1168,20001,38.91516343,-77.01306295,3302,Ward 5
3,1,Hot Water Rad,Y,2,8,4,1910,2018,2,1228000,Q,2,1792,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,1280,20001,38.91520939,-77.01293382,3302,Ward 5
2,1,Forced Air,Y,2,7,4,1907,2014,2,650000,Q,9,1464,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,2,1,24,1133,20002,38.91509757,-77.00935434,3302,Ward 5
3,1,Forced Air,Y,1,6,4,1907,2018,2,1100000,Q,3,1382,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,13,1600,20001,38.91498639,-77.00959589,3302,Ward 5
3,1,Forced Air,Y,1,7,4,1910,2013,2,1100000,Q,4,1680,2 Story,Semi-Detached,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,1,13,1734,20001,38.9153833,-77.00953887,3302,Ward 5
4,1,Forced Air,Y,1,7,4,1910,2017,2.25,1425000,Q,3,1990,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2,1,11,1499,20001,38.91535714,-77.00999121,3302,Ward 5
3,1,Forced Air,Y,1,7,4,1907,2015,2,1296000,Q,4,1680,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,11,1500,20001,38.91500318,-77.01028497,3302,Ward 5
2,1,Forced Air,Y,1,7,4,1907,2010,2,999000,Q,5,1590,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1500,20001,38.91500389,-77.01034481,3302,Ward 5
1,1,Hot Water Rad,Y,1,6,3,1907,2008,2.25,999000,Q,4,1632,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1499,20001,38.91499641,-77.01040154,3302,Ward 5
2,1,Forced Air,Y,1,7,4,1907,2015,2,915000,Q,7,1758,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1500,20001,38.91500334,-77.0105225,3302,Ward 5
3,1,Forced Air,Y,1,6,3,1907,2004,2,550000,Q,1,1758,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1500,20001,38.91499612,-77.01069638,3302,Ward 5
3,1,Forced Air,Y,2,9,5,1908,2015,3,900000,Q,4,2214,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1534,20001,38.91899062,-77.01304255,3301,Ward 5
2,1,Forced Air,Y,1,8,5,1906,1998,2,710000,Q,1,1720,2 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood,2,1,11,1580,20001,38.91829099,-77.01340623,3301,Ward 5
3,1,Forced Air,Y,2,10,3,1906,2010,2,965000,Q,4,1244,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2,2,24,1522,20001,38.91852968,-77.01373491,3301,Ward 5
2,1,Hot Water Rad,Y,2,6,3,1906,2020,2,949000,Q,7,1352,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2,1,24,1333,20001,38.92004864,-77.01389307,3301,Ward 5
3,1,Warm Cool,Y,2,7,4,1923,2018,2,1115000,Q,6,1716,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1500,20002,38.9197202,-77.0093433,3301,Ward 5
7,2,Forced Air,Y,3,12,8,1923,2015,3,1925000,Q,5,2798,3 Story,Row End,Very Good,Very Good,Common Brick,Built Up,Hardwood,3,2,24,1765,20001,38.92037389,-77.01183557,3301,Ward 5
4,1,Warm Cool,Y,2,8,5,1923,2011,3,575000,Q,1,2701,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood,2,1,11,1765,20001,38.92042902,-77.01183454,3301,Ward 5
4,1,Forced Air,Y,2,9,5,1923,2008,3,1425000,Q,7,2552,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Wood Floor,2,2,24,1765,20001,38.9205246,-77.01184609,3301,Ward 5
3,1,Forced Air,Y,2,9,5,1923,2017,3,1475000,Q,3,2546,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood,2,2,24,1765,20001,38.92071867,-77.0118121,3301,Ward 5
4,1,Forced Air,Y,2,7,4,1920,2019,3,1775000,Q,5,2468,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1765,20001,38.92081154,-77.0118097,3301,Ward 5
4,1,Forced Air,Y,1,9,5,1923,2016,3,1450000,Q,3,2364,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1765,20001,38.92090838,-77.01183716,3301,Ward 5
3,2,Forced Air,Y,1,7,4,1913,2012,2.5,1105000,Q,5,1716,2.5 Story Fin,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,2332,20001,38.92107729,-77.01150485,3301,Ward 5
3,1,Hot Water Rad,Y,2,8,4,1924,1996,3,153000,Q,1,2319,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2,1,24,2332,20001,38.92107874,-77.01139034,3301,Ward 5
3,1,Warm Cool,Y,1,8,4,1909,2010,3,735000,Q,1,2324,3 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,2450,20001,38.92107516,-77.01120652,3301,Ward 5
2,1,Hot Water Rad,Y,1,8,4,1909,1988,3,503000,Q,1,2324,3 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,1,11,2450,20001,38.92106138,-77.01114575,3301,Ward 5
4,1,Forced Air,Y,1,9,5,1908,2015,2,579000,Q,1,1860,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1,1,24,2412,20001,38.92045387,-77.00999331,3301,Ward 5
2,1,Hot Water Rad,Y,1,7,4,1909,1988,3,940000,Q,4,2245,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,2800,20001,38.9210709,-77.01053861,3301,Ward 5
4,1,Forced Air,Y,1,10,4,1909,2019,3,1500000,Q,5,2066,3 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,2800,20001,38.92107382,-77.01004126,3301,Ward 5
3,1,Forced Air,Y,1,7,4,1923,2015,2,799900,Q,4,1440,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1332,20002,38.92087894,-77.00933942,3301,Ward 5
3,1,Forced Air,Y,2,8,4,1909,2010,2,612750,Q,1,1848,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1462,20001,38.92041112,-77.01403821,3301,Ward 5
4,1,Forced Air,Y,1,8,4,1905,2017,3,1800000,Q,5,2433,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Wood Floor,2,1,11,1714,20001,38.92185855,-77.01184516,3301,Ward 5
4,1,Forced Air,Y,1,8,4,1905,2017,3,1455000,Q,4,2351,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Wood Floor,1,1,11,1715,20001,38.92190476,-77.0118462,3301,Ward 5
3,1,Forced Air,Y,2,8,5,1906,2012,3,1295000,Q,4,1992,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,2333,20001,38.92151899,-77.01133217,3301,Ward 5
2,1,Forced Air,N,1,9,4,1906,1980,3,152500,Q,1,2050,3 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,2,11,2332,20001,38.92151934,-77.01144818,3301,Ward 5
3,1,Forced Air,Y,2,8,5,1906,2013,3,1080000,Q,4,2050,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,2334,20001,38.92152167,-77.01150619,3301,Ward 5
3,1,Forced Air,Y,1,8,5,1907,2002,3,459900,Q,1,2370,3 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood/Carp,1,2,11,2520,20001,38.92153309,-77.00975626,3301,Ward 5
4,1,Forced Air,Y,1,9,6,1909,2013,3,1510000,Q,6,2392,3 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,11,2520,20001,38.92153617,-77.01064166,3301,Ward 5
4,2,Warm Cool,Y,1,10,5,1909,1980,2.5,1218000,U,3,2444,3 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Wood Floor,1,3,11,2520,20001,38.92154436,-77.01070635,3301,Ward 5
3,1,Forced Air,Y,3,9,7,1906,2017,3,1500000,Q,3,2816,3 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2,1,24,2520,20001,38.92155098,-77.01114594,3301,Ward 5
4,1,Forced Air,Y,1,8,6,1907,2017,3,1050000,Q,3,2446,3 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,2,11,1631,20001,38.92101107,-77.01244651,3301,Ward 5
3,1,Forced Air,Y,2,10,5,1907,2004,3,626000,Q,1,2446,3 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,2,24,1633,20001,38.92057255,-77.01244827,3301,Ward 5
3,1,Forced Air,Y,2,10,5,1905,2011,3,650000,Q,1,3000,3 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,1,24,2000,20001,38.92200439,-77.01184576,3301,Ward 5
3,1,Forced Air,Y,2,10,5,1905,2016,3,225000,Q,1,2288,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,1714,20001,38.9216691,-77.01184259,3301,Ward 5
3,1,Forced Air,Y,2,9,4,1905,2011,3,1099000,Q,4,2406,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,2,24,1714,20001,38.92171802,-77.01184571,3301,Ward 5
3,1,Warm Cool,Y,2,6,4,1909,2003,2,447500,U,1,1566,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,2,1,24,1680,20001,38.92004517,-77.01429448,3301,Ward 5
4,2,Forced Air,Y,2,12,6,1909,2020,3,879000,Q,1,3420,3 Story,Row End,Very Good,Good,Common Brick,Built Up,Hardwood,2,2,24,1800,20001,38.92008898,-77.01242859,3301,Ward 5
4,1,Forced Air,Y,2,8,5,1909,2015,3,1380000,Q,3,2558,3 Story,Row Inside,Very Good,Very Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,1800,20001,38.91986071,-77.01244089,3301,Ward 5
4,1,Forced Air,Y,2,10,6,1909,2008,3,1350000,Q,2,2480,3 Story,Row Inside,Very Good,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1800,20001,38.91975378,-77.01243026,3301,Ward 5
3,1,Forced Air,Y,2,8,5,1909,2005,3,899000,Q,1,3639,3 Story,Row End,Very Good,Average,Common Brick,Built Up,Hardwood/Carp,2,2,24,1800,20001,38.91930661,-77.01242257,3301,Ward 5
2,1,Forced Air,Y,1,8,6,1908,2012,2.5,550000,U,1,2029,2.5 Story Fin,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,1,2,11,2408,20001,38.91936682,-77.01294506,3301,Ward 5
3,1,Forced Air,Y,2,6,3,1909,2021,2,1200000,Q,3,2028,2 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood,2,1,24,1327,20001,38.91930525,-77.0133453,3301,Ward 5
3,1,Forced Air,Y,2,8,5,1909,2018,2,1310000,Q,6,1836,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Wood Floor,2,1,24,1326,20001,38.91953938,-77.01332828,3301,Ward 5
2,2,Forced Air,Y,1,6,2,1909,2004,2,850000,Q,6,1638,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1327,20001,38.91958415,-77.01334466,3301,Ward 5
4,1,Forced Air,Y,2,9,6,1915,2002,3,1200000,U,4,2988,3 Story,Row End,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1667,20001,38.91930027,-77.01185038,3301,Ward 5
3,1,Ht Pump,Y,2,8,6,1915,2004,3,825000,Q,1,2550,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,1666,20001,38.91953746,-77.01184985,3301,Ward 5
2,1,Hot Water Rad,N,1,7,5,1911,1984,2,1000000,U,3,2516,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,1,11,2800,20001,38.92001272,-77.01022826,3301,Ward 5
3,1,Forced Air,Y,2,7,4,1909,2013,2,450000,Q,1,1630,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,2,1,24,2450,20001,38.92000389,-77.01114985,3301,Ward 5
3,1,Forced Air,Y,1,6,4,1912,2020,2,1399999,Q,3,2082,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,1,1,11,2450,20001,38.92000374,-77.01084116,3301,Ward 5
1,1,Hot Water Rad,N,1,6,2,1912,2007,2,110000,U,1,2030,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,1,11,2400,20001,38.9200034,-77.01059692,3301,Ward 5
3,1,Forced Air,Y,1,8,5,1923,2015,2,1339000,Q,4,1656,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,2592,20001,38.91833084,-77.01144467,3301,Ward 5
3,1,Forced Air,Y,1,8,5,1915,2009,2,725000,Q,1,1964,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,2,1,11,2592,20001,38.91833272,-77.01150279,3301,Ward 5
3,1,Ht Pump,Y,1,7,4,1919,2010,2,580000,Q,1,1520,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,2844,20001,38.91898952,-77.01052355,3301,Ward 5
3,1,Forced Air,Y,2,7,4,1915,2013,2,849000,Q,1,1240,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,2880,20001,38.91830268,-77.01104707,3301,Ward 5
2,1,Forced Air,Y,2,6,4,1915,2006,2,587500,Q,1,1260,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2,1,24,2880,20001,38.91831159,-77.01118822,3301,Ward 5
3,1,Forced Air,Y,1,7,4,1923,2016,2,910000,Q,3,1548,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood/Carp,1,1,11,1386,20001,38.91898629,-77.00937445,3301,Ward 5
4,1,Forced Air,Y,2,10,6,1908,2015,3,875000,Q,1,3401,3 Story,Row End,Very Good,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1679,20001,38.91903098,-77.01241595,3301,Ward 5
3,1,Forced Air,Y,2,9,5,1908,2010,3,705000,Q,1,1764,3 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,1620,20001,38.91853082,-77.01240733,3301,Ward 5
3,1,Hot Water Rad,Y,1,7,4,1909,2018,2.25,1549999,Q,4,1820,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Built Up,Hardwood,2,3,11,1533,20001,38.91831547,-77.01280834,3301,Ward 5
2,1,Hot Water Rad,Y,1,8,5,1909,2016,2.25,910000,Q,3,1756,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood/Carp,2,1,24,1534,20001,38.91833828,-77.01286393,3301,Ward 5
4,1,Hot Water Rad,N,2,8,5,1909,2014,2,588000,Q,1,2858,2 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood,2,1,24,1534,20001,38.91831509,-77.01298489,3301,Ward 5
3,1,Ht Pump,Y,2,7,4,1906,2015,2,1275000,Q,6,1550,2 Story,Row End,Above Average,Very Good,Common Brick,Built Up,Hardwood,2,1,24,1500,20001,38.91875655,-77.01333332,3301,Ward 5
2,1,Hot Water Rad,N,1,6,4,1906,2000,2,149900,Q,1,1608,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Wood Floor,2,3,11,1564,20001,38.91898203,-77.0133419,3301,Ward 5
3,2,Forced Air,N,1,7,3,1907,2011,2,395000,Q,1,2227,2 Story,Semi-Detached,Above Average,Average,Brick/Stucco,Metal- Sms,Hardwood,1,1,13,1900,20011,38.93895635,-77.02167008,2400,Ward 4
3,1,Forced Air,Y,1,6,4,1912,2004,2,670000,Q,6,1572,2 Story,Row End,Average,Very Good,Common Brick,Built Up,Hardwood,1,1,11,1452,20011,38.93920053,-77.02185874,2400,Ward 4
2,1,Hot Water Rad,Y,1,7,3,1920,2006,2,305000,Q,1,1378,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,3814,20011,38.94365088,-77.02191905,2400,Ward 4
3,1,Forced Air,Y,1,7,3,1920,2008,2,455000,Q,1,1885,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,3840,20011,38.94354558,-77.0219106,2400,Ward 4
3,1,Forced Air,Y,1,7,5,1920,2008,2,475000,Q,1,1410,2 Story,Single,Average,Good,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,4120,20011,38.94386177,-77.02192846,2400,Ward 4
3,1,Hot Water Rad,Y,2,10,4,1926,2007,2,530000,Q,1,1440,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,2,1,11,2294,20011,38.95073386,-77.02311767,2201,Ward 4
3,1,Forced Air,N,1,8,5,1925,2020,2,984000,Q,3,1630,2 Story,Row End,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1200,20011,38.95105293,-77.02314466,2201,Ward 4
3,1,Forced Air,Y,1,10,4,1925,2013,2,641000,U,1,1516,2 Story,Row End,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1200,20011,38.95104222,-77.023558,2201,Ward 4
3,1,Forced Air,Y,2,8,5,1915,2003,2,647000,Q,1,1353,2.5 Story Unfin,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,1667,20011,38.94034306,-77.02183118,2400,Ward 4
2,1,Forced Air,Y,2,7,4,1912,2016,2,975000,Q,6,1640,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,2,2,24,1764,20011,38.94109678,-77.0218441,2400,Ward 4
3,1,Forced Air,Y,1,10,4,1910,2009,2,1185000,Q,5,2284,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,4,11,1800,20011,38.94239472,-77.02311808,2400,Ward 4
2,1,Forced Air,Y,1,10,4,1910,2011,2,985000,Q,3,2041,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood,1,2,11,1800,20011,38.94254624,-77.02310752,2400,Ward 4
3,1,Forced Air,N,1,10,4,1916,2015,2,725000,Q,4,1370,2 Story,Single,Average,Very Good,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,1680,20011,38.94283146,-77.02301856,2400,Ward 4
3,1,Forced Air,Y,1,6,4,1914,2016,2,809900,Q,3,1852,2 Story,Semi-Detached,Above Average,Very Good,Aluminum,Metal- Sms,Hardwood,1,1,13,1155,20011,38.94325669,-77.02185837,2400,Ward 4
2,1,Forced Air,Y,2,7,4,1908,2011,2,925000,Q,6,1280,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood/Carp,2,2,24,2852,20001,38.92214847,-77.01148668,3301,Ward 5
3,1,Forced Air,Y,1,7,5,1908,2020,2,1485000,Q,3,1960,2 Story,Row Inside,Average,Very Good,Vinyl Siding,Built Up,Wood Floor,1,1,11,2852,20001,38.92219644,-77.01005491,3301,Ward 5
